"isHiddenFraudulent";"poweredBy";"serverType";"contentType";"compromissionType";"contentLength";"ulrLenght"
"FALSE";"PHP";"Microsoft";"text";"defacement";0;115
"FALSE";"PHP";"Microsoft";"text";"defacement";0;113
"FALSE";"PHP";"Microsoft";"text";"defacement";0;112
"TRUE";"PHP";"Microsoft";"text";"defacement";15;34
"FALSE";"PHP";"Apache";"text";"defacement";1981;46
"TRUE";"PHP";"Apache";"text";"defacement";78;42
"TRUE";"PHP";"Apache";"text";"defacement";78;29
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;62
"FALSE";"PHP";"Apache";"text";"defacement";0;63
"FALSE";"PHP";"Apache";"text";"defacement";0;130
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;93
"FALSE";"PHP";"Apache";"text";"defacement";0;109
"FALSE";"PHP";"Apache";"text";"defacement";0;88
"FALSE";"PHP";"Apache";"text";"defacement";0;116
"FALSE";"PHP";"Apache";"text";"defacement";0;117
"FALSE";"PHP";"Apache";"text";"defacement";0;131
"FALSE";"PHP";"Apache";"text";"defacement";0;68
"FALSE";"PHP";"Apache";"text";"defacement";0;69
"FALSE";"PHP";"Apache";"text";"defacement";0;113
"FALSE";"PHP";"Apache";"text";"defacement";0;132
"FALSE";"PHP";"Apache";"text";"defacement";0;105
"FALSE";"PHP";"Apache";"text";"defacement";0;126
"FALSE";"PHP";"Apache";"text";"defacement";0;141
"FALSE";"PHP";"Apache";"text";"defacement";0;174
"FALSE";"PHP";"Apache";"text";"defacement";0;258
"FALSE";"PHP";"Apache";"text";"defacement";0;117
"FALSE";"PHP";"Apache";"text";"defacement";0;128
"FALSE";"PHP";"Apache";"text";"defacement";0;161
"FALSE";"PHP";"Apache";"text";"defacement";0;238
"FALSE";"PHP";"Apache";"text";"defacement";0;97
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"TRUE";"PHP";"Apache";"text";"defacement";15;37
"TRUE";"PHP";"Apache";"text";"defacement";78;32
"FALSE";"PHP";"Microsoft";"text";"defacement";78;32
"FALSE";"PHP";"Microsoft";"text";"defacement";78;42
"FALSE";"PHP";"Microsoft";"text";"defacement";78;43
"FALSE";"PHP";"Microsoft";"text";"defacement";78;42
"FALSE";"PHP";"Microsoft";"text";"defacement";78;43
"FALSE";"PHP";"Microsoft";"text";"defacement";78;43
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;40
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;39
"FALSE";"PHP";"Microsoft";"text";"defacement";78;40
"FALSE";"PHP";"Microsoft";"text";"defacement";78;40
"FALSE";"PHP";"Microsoft";"text";"defacement";78;40
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";1245;40
"FALSE";"PHP";"Microsoft";"text";"defacement";78;37
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;37
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;37
"FALSE";"PHP";"Microsoft";"text";"defacement";78;37
"FALSE";"PHP";"Microsoft";"text";"defacement";78;48
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;36
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;37
"FALSE";"PHP";"Microsoft";"text";"defacement";78;46
"FALSE";"PHP";"Microsoft";"text";"defacement";78;48
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"FALSE";"PHP";"Microsoft";"text";"defacement";78;38
"TRUE";"PHP";"Microsoft";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;32
"FALSE";"PHP";"Apache";"text";"defacement";0;100
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;36
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;44
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;51
"FALSE";"PHP";"Apache";"text";"defacement";0;47
"FALSE";"PHP";"Apache";"text";"defacement";0;48
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;48
"FALSE";"PHP";"Apache";"text";"defacement";0;47
"FALSE";"PHP";"Apache";"text";"defacement";0;50
"FALSE";"PHP";"Apache";"text";"defacement";0;55
"FALSE";"PHP";"Apache";"text";"defacement";0;47
"FALSE";"PHP";"Apache";"text";"defacement";0;40
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;55
"FALSE";"PHP";"Apache";"text";"defacement";0;59
"FALSE";"PHP";"Apache";"text";"defacement";0;40
"FALSE";"PHP";"Apache";"text";"defacement";0;51
"FALSE";"PHP";"Apache";"text";"defacement";0;34
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;44
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;50
"FALSE";"PHP";"Apache";"text";"defacement";0;48
"FALSE";"PHP";"Apache";"text";"defacement";0;44
"FALSE";"PHP";"Apache";"text";"defacement";0;72
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;52
"FALSE";"PHP";"Apache";"text";"defacement";0;37
"FALSE";"PHP";"Apache";"text";"defacement";0;49
"FALSE";"PHP";"Apache";"text";"defacement";0;97
"FALSE";"PHP";"Apache";"text";"defacement";0;63
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;43
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;65
"FALSE";"PHP";"Apache";"text";"defacement";0;37
"FALSE";"PHP";"Apache";"text";"defacement";0;43
"FALSE";"PHP";"Apache";"text";"defacement";0;53
"FALSE";"PHP";"Apache";"text";"defacement";2260;51
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;55
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;53
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;51
"FALSE";"PHP";"Apache";"text";"defacement";0;50
"FALSE";"PHP";"Apache";"text";"defacement";0;106
"FALSE";"PHP";"Apache";"text";"defacement";0;47
"FALSE";"PHP";"Apache";"text";"defacement";0;44
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;55
"FALSE";"PHP";"Apache";"text";"defacement";0;59
"FALSE";"PHP";"Apache";"text";"defacement";0;43
"FALSE";"PHP";"Apache";"text";"defacement";0;56
"FALSE";"PHP";"Apache";"text";"defacement";0;56
"FALSE";"PHP";"Apache";"text";"defacement";0;52
"FALSE";"PHP";"Apache";"text";"defacement";0;66
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;52
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;66
"FALSE";"PHP";"Apache";"text";"defacement";0;64
"FALSE";"PHP";"Apache";"text";"defacement";0;50
"FALSE";"PHP";"Apache";"text";"defacement";0;53
"FALSE";"PHP";"Apache";"text";"defacement";0;47
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;60
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"TRUE";"PHP";"Apache";"text";"defacement";0;51
"FALSE";"PHP";"Apache";"text";"defacement";765;38
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;70
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;68
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;68
"FALSE";"PHP";"Apache";"text";"defacement";0;69
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;75
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;92
"FALSE";"PHP";"Apache";"text";"defacement";0;92
"FALSE";"PHP";"Apache";"text";"defacement";0;87
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"TRUE";"PHP";"Apache";"text";"defacement";15;33
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;26
"FALSE";"PHP";"Microsoft";"text";"defacement";0;25
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;40
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;40
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;40
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;40
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;44
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;44
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;44
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;44
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;44
"FALSE";"PHP";"Microsoft";"text";"defacement";0;41
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;40
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;40
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;40
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;45
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;41
"FALSE";"PHP";"Microsoft";"text";"defacement";0;25
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;40
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;40
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;40
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;42
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;42
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;42
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;42
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;42
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;42
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;42
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;42
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;42
"FALSE";"PHP";"Microsoft";"text";"defacement";0;44
"FALSE";"PHP";"Microsoft";"text";"defacement";1308;44
"FALSE";"PHP";"Microsoft";"text";"defacement";0;47
"FALSE";"PHP";"Microsoft";"text";"defacement";0;44
"FALSE";"PHP";"Microsoft";"text";"defacement";0;47
"TRUE";"PHP";"Microsoft";"text";"defacement";18;23
"FALSE";"PHP";"Microsoft";"text";"defacement";1463;26
"TRUE";"PHP";"Microsoft";"text";"defacement";18;23
"FALSE";"PHP";"Microsoft";"text";"defacement";763;31
"FALSE";"PHP";"Microsoft";"text";"defacement";59778;33
"FALSE";"PHP";"Microsoft";"text";"defacement";30048;43
"FALSE";"PHP";"Microsoft";"text";"defacement";26210;43
"FALSE";"PHP";"Microsoft";"text";"defacement";30153;43
"FALSE";"PHP";"Microsoft";"text";"defacement";29502;43
"FALSE";"PHP";"Microsoft";"text";"defacement";29942;43
"FALSE";"PHP";"Microsoft";"text";"defacement";24077;43
"FALSE";"PHP";"Microsoft";"text";"defacement";24516;53
"FALSE";"PHP";"Microsoft";"text";"defacement";32053;48
"FALSE";"PHP";"Microsoft";"text";"defacement";2391;32
"FALSE";"PHP";"Microsoft";"text";"defacement";30091;57
"FALSE";"PHP";"Microsoft";"text";"defacement";22957;52
"FALSE";"PHP";"Microsoft";"text";"defacement";30666;57
"FALSE";"PHP";"Microsoft";"text";"defacement";30232;57
"FALSE";"PHP";"Microsoft";"text";"defacement";30422;57
"FALSE";"PHP";"Microsoft";"text";"defacement";30291;57
"FALSE";"PHP";"Microsoft";"text";"defacement";30184;57
"FALSE";"PHP";"Microsoft";"text";"defacement";30423;57
"FALSE";"PHP";"Microsoft";"text";"defacement";24943;57
"FALSE";"PHP";"Microsoft";"text";"defacement";24913;57
"FALSE";"PHP";"Microsoft";"text";"defacement";24937;57
"FALSE";"PHP";"Microsoft";"text";"defacement";24594;57
"FALSE";"PHP";"Microsoft";"text";"defacement";32120;48
"FALSE";"PHP";"Microsoft";"text";"defacement";23868;48
"FALSE";"PHP";"Microsoft";"text";"defacement";25945;57
"FALSE";"PHP";"Microsoft";"text";"defacement";40969;60
"FALSE";"PHP";"Microsoft";"text";"defacement";28603;57
"FALSE";"PHP";"Microsoft";"text";"defacement";29576;57
"FALSE";"PHP";"Microsoft";"text";"defacement";24227;57
"FALSE";"PHP";"Microsoft";"text";"defacement";28510;55
"FALSE";"PHP";"Microsoft";"text";"defacement";29588;57
"FALSE";"PHP";"Microsoft";"text";"defacement";29400;57
"FALSE";"PHP";"Microsoft";"text";"defacement";32086;57
"FALSE";"PHP";"Microsoft";"text";"defacement";29074;57
"FALSE";"PHP";"Microsoft";"text";"defacement";24417;46
"FALSE";"PHP";"Microsoft";"text";"defacement";41064;45
"FALSE";"PHP";"Microsoft";"text";"defacement";28275;57
"FALSE";"PHP";"Microsoft";"text";"defacement";26970;57
"FALSE";"PHP";"Microsoft";"text";"defacement";29939;57
"FALSE";"PHP";"Microsoft";"text";"defacement";24982;47
"FALSE";"PHP";"Microsoft";"text";"defacement";27344;47
"FALSE";"PHP";"Microsoft";"text";"defacement";25074;47
"FALSE";"PHP";"Microsoft";"text";"defacement";27352;47
"FALSE";"PHP";"Microsoft";"text";"defacement";25245;47
"FALSE";"PHP";"Microsoft";"text";"defacement";24336;47
"FALSE";"PHP";"Microsoft";"text";"defacement";29111;47
"FALSE";"PHP";"Microsoft";"text";"defacement";29402;47
"FALSE";"PHP";"Microsoft";"text";"defacement";40043;47
"FALSE";"PHP";"Microsoft";"text";"defacement";24967;47
"FALSE";"PHP";"Microsoft";"text";"defacement";24599;47
"FALSE";"PHP";"Microsoft";"text";"defacement";24696;47
"FALSE";"PHP";"Microsoft";"text";"defacement";34915;47
"FALSE";"PHP";"Microsoft";"text";"defacement";25280;47
"FALSE";"PHP";"Microsoft";"text";"defacement";24440;47
"FALSE";"PHP";"Microsoft";"text";"defacement";24537;47
"FALSE";"PHP";"Microsoft";"text";"defacement";27667;47
"FALSE";"PHP";"Microsoft";"text";"defacement";46858;47
"FALSE";"PHP";"Microsoft";"text";"defacement";34958;47
"TRUE";"PHP";"Microsoft";"text";"defacement";6789;26
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;97
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"TRUE";"PHP";"Apache";"text";"defacement";15;33
"FALSE";"PHP";"Apache";"text";"defacement";0;31
"FALSE";"PHP";"Apache";"text";"defacement";0;30
"FALSE";"PHP";"Apache";"text";"defacement";0;58
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;73
"FALSE";"PHP";"Apache";"text";"defacement";0;76
"FALSE";"PHP";"Apache";"text";"defacement";0;76
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;76
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;77
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;78
